fonte,registro_id,codigo_ibge,municipio,uf,orgao_razao_social,data_referencia,valor_global,objeto,eixo_id,subeixo_id,keywords_hit,estagio
Transferegov,1973543,2110039,SANTA LUZIA DO PARUÁ,MA,MINISTERIO DA EDUCACAO,18/04/2024,11452213.5,"Construção de Escola de Tempo Integral, Bairro Lacerda, Santa Luzia do Paruá/MA - FNDE - Escola de 13 Salas de Aula.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2109276,1600303,MACAPÁ,AP,MINISTERIO DA EDUCACAO,07/08/2025,3676410.8,Construção de creche de Educação Infantil no Município de Macapá/Ap - FNDE- Creche tipo 2.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1976235,1709302,GUARAÍ,TO,MINISTERIO DA EDUCACAO,26/04/2024,11340988.4,"Construção de Escola em Tempo Integral Carlitão,  no município de Guaraí/TO – Padrão FNDE – Escola 13 Salas – Térrea",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2116537,1600535,PORTO GRANDE,AP,MINISTERIO DA EDUCACAO,23/08/2025,3490733.48,"Construção da Creche de Educação Infantil, Porto Grande/AP – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,anunciado
Transferegov,2034846,3133006,ITAMONTE,MG,MINISTERIO DA EDUCACAO,06/12/2024,302000.0,Adquirir Transporte Escolar,busca_ativa_escolar,transporte_escolar,transporte escolar,anunciado
Transferegov,2131187,3201308,CARIACICA,ES,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",16/09/2025,402020.67,"Modernização do Banco de Alimentos Josué de Castro, no município de Cariacica/ES.",seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,1973205,2616407,VITÓRIA DE SANTO ANTÃO,PE,MINISTERIO DA EDUCACAO,18/04/2024,10445097.8,"Construção de  Escola em Tempo Integral do bairro Lídia de Queiroz,  VITORIA DE SANTO ANTAO – PE - FNDE-Escola 13 salas",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2061389,1507755,SAPUCAIA,PA,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,06/05/2025,750000.0,Equipamentos para fomentar a agricultura familiar.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2076935,1200385,PLÁCIDO DE CASTRO,AC,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,23/05/2025,860500.0,Aquisição de Insumos para fomentar a Agricultura familiar.,seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2147465,3532157,NANTES,SP,MINISTERIO DA EDUCACAO,07/11/2025,3810391.02,CONSTRUÇÃO DE CRECHE COM 5 SALAS - PADRÃO FNDE TIPO 2,primeira_infancia,creche_pre_escola,creche,anunciado
Transferegov,1974812,3104502,ARINOS,MG,MINISTERIO DA EDUCACAO,23/04/2024,3595809.5,"Construção de Creche e Escola de Educação Infantil, Bairro Crispim Santana, Arinos/MG - FNDE - Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1973081,5220009,SÃO JOÃO D'ALIANÇA,GO,MINISTERIO DA EDUCACAO,17/04/2024,5340777.51,"Construção de Creche e Escola de Educação Infantil, no município de São João da Aliança/GO, FNDE, Creche Tipo 1.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1976583,2607000,INAJÁ,PE,MINISTERIO DA EDUCACAO,29/04/2024,3198521.21,"Construção de Creche e Escola de Educação Infantil, na Av. Cristo Rei, no Município de INAJÁ - PE – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1977461,2921401,MIRANGABA,BA,MINISTERIO DA EDUCACAO,30/04/2024,11344162.09,Construção de Escola Municipal de Tempo Integral no bairro Centro do município de Mirangaba/BA  - Escola 13 salas padrão FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2059476,1502400,CASTANHAL,PA,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,30/04/2025,4974143.47,Mecanização Agrícola para fomento à agricultura familiar no Município de Castanhal-PA.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1972838,1505403,OURÉM,PA,MINISTERIO DA EDUCACAO,17/04/2024,8319177.8,"Construção de Escola em Tempo Integral, na Vila Puraquequarinha do Município de Ourém/PA – FNDE – Escola 5 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1973071,2310902,PIQUET CARNEIRO,CE,MINISTERIO DA EDUCACAO,17/04/2024,11205631.32,"Construção de 01 (uma) Escola de Tempo Integral no bairro Cidade Nova, município de Piquet Carneiro(CE)- Escola 13 salas padrão FNDE",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1970880,5201702,ARAGARÇAS,GO,MINISTERIO DA EDUCACAO,12/04/2024,5341139.92,Construção de Creche/Escola de Educação Infantil no municipio de Aragarças/Go - FNDE - Creche Tipo 1.,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1991558,3126505,FRANCISCO BADARÓ,MG,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,06/06/2024,556000.0,Aquisição de 01 MOTONIVELADORA para a Estruturação Institucional do Município no Fomento e Fortalecimento da Agricultura Familiar na Comercialização e Acesso aos Mercados.,seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2109706,4303905,CAMPO BOM,RS,MINISTERIO DA EDUCACAO,08/08/2025,3636301.54,"CONSTRUÇÃO DE ESCOLA DE EDUCAÇÃO INFANTIL, NO MUNICÍPIO DE CAMPO BOM/RS.",primeira_infancia,creche_pre_escola,educacao infantil,aprovado
Transferegov,1978045,2924702,PIRIPÁ,BA,MINISTERIO DA EDUCACAO,02/05/2024,4362023.0,CONSTRUÇÃO CRECHE ESCOLA  BAIRRO HORIZONTE AZUL – PIRIPA - BAHIA,primeira_infancia,creche_pre_escola,creche,anunciado
Transferegov,2147451,3528858,MARAPOAMA,SP,MINISTERIO DA EDUCACAO,07/11/2025,3810391.02,CONSTRUÇÃO DE CRECHE COM 5 SALAS - PADRÃO FNDE TIPO 2,primeira_infancia,creche_pre_escola,creche,anunciado
Transferegov,1973280,2803609,LARANJEIRAS,SE,MINISTERIO DA EDUCACAO,18/04/2024,3191418.32,"Construção de Creche no Loteamento Albano Franco, Laranjeiras/SE – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1974647,2502102,BOA VENTURA,PB,MINISTERIO DA EDUCACAO,23/04/2024,3109777.74,"Construção de Creche, no Município de Boa Ventura- PB – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,1973161,1500602,ALTAMIRA,PA,MINISTERIO DA EDUCACAO,18/04/2024,3414678.66,"Construção de Creche no bairro Santa Ana, Altamira/PA – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche,aprovado
Transferegov,2145109,3501509,ALVINLÂNDIA,SP,MINISTERIO DA EDUCACAO,30/10/2025,9873820.56,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL COM 9 SALAS - PADRÃO FNDE,busca_ativa_escolar,programas_permanencia,tempo integral,anunciado
Transferegov,2089381,4215000,RIO NEGRINHO,SC,MINISTÉRIO DA INTEGRAÇÃO E DO DESENVOLVIMENTO REGIONAL,11/06/2025,300000.0,"O presente instrumento tem como objetivo estruturar um acordo de cooperação entre o Município de Rio Negrinho SC e o Governo Federal, visando a aquisição e utilização de Rolo Compactador para promover o desenvolvimento da infraestrutura agrícola e rural na região. Este documento reflete o entendimento mútuo sobre a importância desse investimento, delineando as responsabilidades e benefícios para ambas as partes. O Município de Rio Negrinho encontra-se com a necessidade de maquinário para o desenvolvimento, com a necessidade de aprimorar sua infraestrutura rural e agrícola. Diante disso, a aquisição do rolo compactador se apresenta como uma solução eficiente para promover o acesso a terrenos, a construção e manutenção de estradas, além de facilitar as atividades agrícolas. Por sua vez, o Governo Federal estabelece como meta o fortalecimento da mecanização agrícola, especialmente em áreas menos favorecidas, contribuindo para a redução das disparidades regionais e o apoio à agricultura familiar. A articulação entre os setores municipal e federal é essencial para garantir a eficácia das políticas públicas. A colaboração entre o Município de Rio Negrinho SC e o Governo Federal na aquisição do rolo compactador representa uma oportunidade única para impulsionar o desenvolvimento rural, melhorar a infraestrutura e atender às necessidades da população local. Este acordo não apenas simboliza a busca por soluções práticas, mas também fortalece a união entre diferentes esferas de governo em prol de um futuro mais sustentável e próspero para a comunidade.",seguranca_alimentar,agricultura_familiar,agricultura familiar,anunciado
Transferegov,2134763,3525904,JUNDIAÍ,SP,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",25/09/2025,720000.0,"● População de Jundiaí: 443.221 habitantes (IBGE, 2022).● Insegurança alimentar: cerca de 38,9 mil pessoas (8,78%) vivem em situação depobreza.● Banco de Alimentos: retomado em 2025, já distribuiu mais de 13 toneladas dealimentos entre abril e setembro de 2025.● Rede parceira: em média 21 entidades atendidas por mês, que redistribuem osalimentos às famílias beneficiadas.O desafio é consolidar a retomada do equipamento, ampliar sua capacidade de absorverdoações e reduzir perdas de alimentos, garantindo impacto social sustentável.",seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,2016326,4307807,ESTRELA,RS,MINISTERIO DA EDUCACAO,11/09/2024,3980597.52,"Construção da Creche de Educação Infantil EMEI Arroio do Ouro, Estrela/RS - Metodologia Industrializada - Referencial FNDE - Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1971530,2310951,PIRES FERREIRA,CE,MINISTERIO DA EDUCACAO,14/04/2024,3210141.59,Construção de creche/pré-escola tipo 2 – padrão FNDE,primeira_infancia,creche_pre_escola,creche;pre-escola,aprovado
Transferegov,2107587,2301208,ARACOIABA,CE,MINISTERIO DA EDUCACAO,31/07/2025,3399785.0,Construção de Creche e Escola de Educação Infantil no município de Aracoiaba/CE - FNDE – Creche Tipo 2,primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2110683,1501402,BELÉM,PA,MINISTERIO DA EDUCACAO,13/08/2025,3793827.49,"Construção da Creche de Educação Infantil *Escola Municipal de Educação Infantil Mangueirão, Belém/PA – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,1978667,2107100,MORROS,MA,MINISTERIO DA EDUCACAO,04/05/2024,5630946.66,"Construção de Escola de Educação Infantil - Creche Tipo 1, na Comunidade Conjunto União, no município de Morros/MA.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2078153,3134905,JACUTINGA,MG,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,26/05/2025,5086900.0,"O presente instrumento visa o fomento ao setor agropecuário e ao desenvolvimento do turismo rural no município de Jacutinga-MG, historicamente reconhecido pela sua produção cafeeira e com vasta zona rural (7.827 habitantes, 16 bairros rurais), através das seguintes ações:1.	Manutenção e Adequação de Estradas Vicinais: Recuperação de aproximadamente 500 km de estradas rurais que interligam os roteiros turísticos (Trilhas entre Cafés e Colmeias, Empórios com o Pôr do Sol, Roteiro Vinhos de Valsa, Das Raízes aos Alambiques, Rota da Revolução de 1932, Rota do Caminho da Prece, Rota das Malhas) e os 55 atrativos rurais mapeados. As obras incluirão abertura de trechos, cascalhamento e sistemas de drenagem para garantir trafegabilidade e acesso seguro.2.	Aquisição de Máquinas e Equipamentos Agrícolas:- Motoniveladora (Patrol): Para nivelamento e conformação do leito das estradas, correção de desníveis, retirada de deformações e criação de valas laterais para escoamento pluvial.- Retroescavadeira: Para abertura de valetas, limpeza de bueiros, retirada de materiais excedentes e auxílio em pequenas movimentações de terra nas estradas.- Pá Carregadeira: Para carregamento de cascalho e outros materiais para recomposição do leito das estradas e remoção de obstáculos.- Caminhão Basculante: Para transporte de materiais como cascalho, pedra britada e terra, essenciais ao revestimento e reforço da estrutura das estradas.- Rolo Compactador: Para compactação do solo e do revestimento das estradas, garantindo maior durabilidade e resistência ao tráfego.3.	Fomento à Agroindústria e Comercialização – Implantação da Feira da Agricultura Familiar de Jacutinga-MG:- Obra Civil: Construção de um espaço de 600m² no Lago Municipal, destinado à comercialização de produtos agrícolas e à agroindustrialização. O local servirá como ponto de encontro entre produtores e consumidores, incluindo turistas, e permitirá a transformação de produtos locais.- Equipamentos para Agroindustrialização e Comercialização na Feira:- Para Café: Moedor de Café, Torrador de Café, Embaladora e Seladora de Café, visando agregar valor à produção local.- Para Queijos e Outros: Refrigerador para Queijos, Tanque de Refrigeração (para frutas, peixes, flores), Freezer para peixes, Pasteurizador para Queijo, Reservatório de Água.- Para Pescado: Depenador e lavador de Pescado.- Higiene e Apoio: Equipamentos de Higienização, Lava-botas, pia de acionamento automático e esterilizador.Este conjunto de ações visa melhorar a infraestrutura rural, apoiar a produção e transformação dos produtos agropecuários, com destaque para o café, e fortalecer o turismo rural como vetor de desenvolvimento econômico e social para Jacutinga-MG.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,1980156,3132909,ITAMOGI,MG,MINISTERIO DA EDUCACAO,08/05/2024,4342023.0,Construção de Creche Pré-escola Tipo 1.,primeira_infancia,creche_pre_escola,creche;pre-escola,anunciado
Transferegov,1970511,1500206,ACARÁ,PA,MINISTERIO DA EDUCACAO,12/04/2024,10007731.86,CONSTRUÇÃO DE ESCOLA EM TEMPO INTEGRAL NO MUNICÍPIO DE ACARÁ/ PA - FNDE - ESCOLA 09 SALAS.,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,1969556,2923704,PARATINGA,BA,MINISTERIO DA EDUCACAO,10/04/2024,9763371.41,"Construção de Escola em Tempo Integral, Povoado de Volta da Serra, Paratinga/BA - FNDE – Escola 9 Salas.",busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2027255,3201209,CACHOEIRO DE ITAPEMIRIM,ES,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",05/11/2024,649032.67,"Modernização do Banco de Alimentos de Cachoeiro de Itapemirim/ES, através de aquisição de equipamentos permanentes.",seguranca_alimentar,equipamentos_san,banco de alimentos,anunciado
Transferegov,1972263,3200102,AFONSO CLÁUDIO,ES,MINISTERIO DA EDUCACAO,16/04/2024,9499753.29,Construção de Escola em Tempo Integral em AFONSO CLAUDIO/ES - FNDE Escola de 9 salas - Térrea,busca_ativa_escolar,programas_permanencia,tempo integral,aprovado
Transferegov,2110983,3552700,TABATINGA,SP,MINISTERIO DA EDUCACAO,14/08/2025,3810391.02,"Construção da Creche de Educação Infantil, Tabatinga/SP – FNDE – Creche Tipo 2.",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2111886,4108403,FRANCISCO BELTRÃO,PR,MINISTERIO DA EDUCACAO,18/08/2025,3723417.22,"Construção da Creche de Educação Infantil no Bairro Sadia, Município de Francisco Beltrão – FNDE – Creche Tipo 2",primeira_infancia,creche_pre_escola,creche;educacao infantil,aprovado
Transferegov,2135218,4206652,GUATAMBÚ,SC,MINISTÉRIO DA AGRICULTURA E PECUÁRIA,26/09/2025,283990.0,"Aquisição de 01 (um) trator agrícola 4x4, potência entre 99 e 120 cv, Cabinado 4x4, destinado ao apoio à agricultores e agricultura familiar no Município de Guatambu – SC, para uso compartilhado em serviços de preparo de solo, manejo de pastagens, silagem, roçada e transporte leve, no âmbito da Secretaria Municipal de Agricultura.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
Transferegov,2125437,2312908,SOBRAL,CE,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",08/09/2025,670400.04,"Modernização do Banco de Alimentos do Município de Sobral, localizado na UADAF – Unidade de Apoio à Agricultura Familiar.",seguranca_alimentar,equipamentos_san,banco de alimentos,rejeitado
Transferegov,2125437,2312908,SOBRAL,CE,"MINISTÉRIO DO DESENVOLVIMENTO E ASSISTÊNCIA SOCIAL, FAMÍLIA E COMBATE FOME",08/09/2025,670400.04,"Modernização do Banco de Alimentos do Município de Sobral, localizado na UADAF – Unidade de Apoio à Agricultura Familiar.",seguranca_alimentar,agricultura_familiar,agricultura familiar,rejeitado
